62,22,0,0
4,20,0,0
90,42,0,0
10,56,0,0
13,20,0,0
19,20,0,0
3,20,0,0
18,20,0,0
18,20,0,0
22,69,0,0
6,36,0,0
11,20,0,0
18,112,0,0
12,27,0,0
81,32,0,0
36,67,0,0
28,20,0,0
57,53,0,0
42,20,0,0
91,44,0,0
7,20,0,0
12,20,0,0
49,20,0,0
13,20,0,0
28,50,0,0
124,89,0,0
7,16,0,0
22,29,0,0
1,20,0,0
28,27,0,0
13,33,0,0
118,10,0,0
7,18,0,0
7,58,0,0
52,46,0,0
59,16,0,0
38,12,0,0
18,29,0,0
73,69,0,0
21,15,0,0
25,20,0,0
19,19,0,0
20,13,0,0
33,74,0,0
24,10,0,0
1,17,0,0
12,13,0,0
5,10,0,0
25,80,0,0
12,80,0,0
12,34,0,0
94,80,0,0
13,10,0,0
46,80,0,0
29,22,0,0
57,11,0,0
82,80,0,0
13,10,0,0
12,14,0,0
9,13,0,0
55,26,0,0
2,20,0,0
26,20,0,0
4,20,0,0
25,46,0,0
49,20,0,0
4,62,24.8,0
14,15,6,0
54,1.98,0.56,0
40,3.89,1.09,0
11,7.21,2.02,0
5,22,7.7,0
5,22,7.7,0
6,22,7.7,0
2,18,6.3,0
15,30,10.5,0
90,22,7.7,0
21,22,7.7,0
130,33,11.55,0
34,22,7.7,0
49,67,23.45,0
33,92,32.2,0
19,17.55,4.39,0
4,17.55,4.39,0
9,17.55,4.39,0
28,17.55,4.39,0
18,0,7.47,0
18,38.35,9.59,0
55,94,23.5,0
32,44.85,11.21,0
13,62.25,15.56,0
13,81.75,20.44,0
10,43.55,10.89,1
10,43.55,10.89,0
34,109,27.25,0
388,252.85,63.21,0
388,260.63,65.16,0
368,252.85,63.21,0
114,69.3,41.58,0
20,39.6,23.76,0
40,128.7,77.22,0
3,29.7,17.82,0
85,108.9,65.34,0
5,0,29.7,0
17,118.8,71.28,0
6,29.7,17.82,0
133,0,65.34,0
5,39.6,23.76,0
5,29.7,17.82,0
5,29.7,17.82,0
45,19.8,11.88,0
8,49.5,29.7,0
103,158.4,95.04,0
12,29.7,17.82,0
147,64,0,0
32,112,0,0
26,20,0,0
37,112,0,0
32,50,0,0
7,23,0,0
39,38,0,0
27,20,0,0
22,20,0,0
306,31,0,0
11,74,0,0
12,37,0,0
21,52,0,0
56,69,0,0
56,69,0,0
20,20,0,0
41,26,0,0
15,30,0,0
20,46,0,0
9,20,0,0
14,20,0,0
35,56,0,0
2,29,0,0
8,20,0,0
9,0,0,0
8,32,0,0
10,23,0,0
24,71,0,0
4,20,0,0
3,20,0,0
4,37,0,0
3,20,0,0
17,26,0,0
75,31,0,0
9,30,0,0
47,37,0,0
28,39,0,0
83,20,0,0
56,27,0,0
1,24,0,0
73,16,0,1
12,10,0,0
15,19,0,0
12,37,0,0
27,70,0,0
27,10,0,0
41,10,0,0
41,10,0,0
35,13,0,0
8,42,0,0
34,33,0,0
27,17,0,0
54,39,0,0
11,18,0,0
5,29,0,0
40,24,0,0
29,43,0,0
7,10,0,0
28,30,0,0
57,10,0,0
38,18,0,0
53,59,0,0
40,16,0,0
18,19,0,0
32,33,0,0
13,21,0,0
15,32,0,0
11,24,0,0
13,16,0,0
36,11,0,0
26,22,0,0
27,0,0,0
49,18,0,0
33,10,0,0
27,10,0,0
81,45,0,0
27,30,0,0
25,45,0,0
82,14,0,0
70,21,0,0
19,10,0,0
19,10,0,0
14,20,0,0
6,20,0,0
9,20,0,0
52,28,0,0
17,39,0,0
5,51,0,0
49,20,0,0
5,20,0,0
17,37,0,0
16,50,20,0
75,31,12.4,0
3,15,6,0
39,1.48,0.41,0
53,73.67,20.65,0
40,7.21,2.02,0
13,5.09,1.43,0
4,18,6.3,0
54,26,9.1,0
3,18,6.3,0
5,18,6.3,0
104,35,12.25,0
10,22,7.7,0
24,35,12.25,0
10,22,7.7,0
48,50,17.5,0
6,18,6.3,0
7,26,9.1,0
20,26,9.1,0
6,26,9.1,0
15,22,7.7,0
4,18,6.3,0
48,26,9.1,0
14,22,7.7,0
14,33,11.55,0
42,63,22.05,0
13,22,7.7,0
131,125,43.75,0
36,87,30.45,0
202,149,52.15,0
42,92,32.2,0
11,87,30.45,0
10,45,15.75,0
92,29,9.57,0
92,29,9.57,0
5,29,9.57,0
5,29,9.57,0
5,29,9.57,0
36,29,9.57,0
2,7.44,2.6,0
2,9.48,3.32,0
10,38.35,9.59,0
17,38.35,9.59,0
32,22.1,5.53,0
32,38.35,9.59,0
4,17.55,4.39,0
7,17.25,4.31,0
179,682,170.5,0
33,17.25,4.31,0
5,17.55,4.39,0
31,38.35,9.59,0
18,71,17.75,0
11,62.25,15.56,1
61,25.9,6.47,0
5,25.9,6.47,0
26,119,29.75,0
365,187.85,46.96,1
374,252.85,63.21,0
386,252.85,63.21,0
369,389.35,97.34,0
86,39.6,23.76,0
2,9.9,5.94,0
2,19.8,11.88,0
17,29.7,17.82,0
60,19.8,11.88,0
28,49.5,29.7,0
8,19.8,11.88,0
32,0,89.1,0
26,39.6,23.76,0
100,0,106.92,0
105,39.6,23.76,1
244,49.5,29.7,0
34,59.4,35.64,0
56,31,0,0
52,34,0,0
53,20,0,0
39,20,0,0
99,33,0,0
45,25,0,0
9,20,0,0
21,20,0,0
52,34,0,0
52,34,0,0
76,38,0,0
25,70,0,0
46,24,0,0
202,76,0,0
103,56,0,0
11,26,0,0
33,21,0,0
108,20,0,0
19,20,0,0
279,107,0,0
9,87,0,1
13,20,0,0
11,20,0,0
8,30,0,0
16,46,0,0
6,26,0,0
10,103,0,0
14,20,0,0
45,0,0,0
277,21,0,0
45,33,0,0
107,20,0,0
10,68,0,0
61,25,0,0
83,28,0,0
61,25,0,0
47,68,0,0
34,62,0,0
25,98,0,0
7,112,0,0
7,20,0,0
18,31,0,0
38,10,0,0
12,21,0,0
6,13,0,0
14,27,0,0
41,12,0,0
56,21,0,0
7,19,0,0
22,11,0,0
24,60,0,0
59,16,0,0
12,20,0,0
76,22,0,0
12,15,0,0
45,30,0,0
83,23,0,0
10,45,0,0
28,25,0,0
276,80,0,0
27,46,0,0
19,80,0,0
11,32,0,0
12,10,0,0
4,10,0,0
7,10,0,0
12,33,0,0
54,10,0,0
2,14,0,0
3,49,0,0
47,31,0,0
9,15,0,0
277,80,0,0
15,80,0,0
26,19,0,0
40,43,0,0
4,10,0,0
39,80,0,0
5,10,0,0
81,36,0,0
6,16,0,0
8,10,0,0
5,19,0,0
122,13,0,0
31,14,0,0
148,40,0,0
7,10,0,0
123,49,0,0
28,72,0,0
32,55,0,0
64,38,0,0
18,0,0,0
17,40,0,0
33,32,0,0
7,41,0,0
22,30,0,0
17,27,0,0
41,40,0,0
278,62,0,0
25,16,0,0
26,30,0,0
18,17,0,0
204,32,0,0
112,23,0,0
2,56,0,0
10,20,0,0
7,20,0,0
8,55,0,0
27,20,0,0
54,20,0,0
12,47,0,0
13,20,0,0
31,20,0,0
10,31,12.4,0
18,0,28.8,0
7,62,24.8,0
12,60,24,0
15,50,20,0
40,28,10.64,0
38,75,28.5,0
111,95,36.1,0
4,15,6,0
5,15,6,0
3,15,6,0
15,15,6,0
78,8.49,2.38,0
97,44,15.4,0
13,33,11.55,0
13,30,10.5,0
8,26,9.1,0
8,18,6.3,0
7,22,7.7,0
118,22,7.7,0
39,26,9.1,0
12,26,9.1,0
73,26,9.1,0
22,30,10.5,0
142,58,20.3,0
4,36,12.6,0
18,121,42.35,0
15,69,24.15,0
15,69,24.15,0
351,29.19,10.22,0
26,23.8,5.95,0
30,35.25,8.81,0
100,202,50.5,0
7,23.4,5.85,0
26,71,17.75,0
8,17.55,4.39,0
16,74.25,18.56,1
12,24.05,6.01,0
9,62.25,15.56,0
23,108,27,0
26,127,31.75,0
368,389.35,97.34,0
163,19.8,11.88,0
5,29.7,17.82,0
7,9.9,5.94,0
12,39.6,23.76,0
8,19.8,11.88,0
197,217.8,130.68,0
53,128.7,77.22,0
31,99,59.4,0
13,49.5,29.7,0
95,29.7,17.82,0
8,29.7,17.82,0
125,49.5,29.7,0
8,29.7,17.82,0
5,19.8,11.88,0
9,89.1,53.46,0
26,19.8,11.88,0
51,20,0,0
7,50,0,0
42,37,0,0
11,32,0,0
12,36,0,0
16,112,0,0
16,20,0,0
53,20,0,0
73,21,0,0
73,22,0,0
56,145,0,1
5,74,0,0
18,20,0,0
10,62,0,0
8,25,0,0
17,112,0,0
7,86,0,0
63,75,0,0
13,60,0,0
18,20,0,0
13,35,0,0
24,39,0,0
8,20,0,0
50,75,0,0
9,25,0,0
69,28,0,0
34,94,0,0
35,37,0,0
46,34,0,0
44,34,0,0
6,27,0,0
8,20,0,0
10,0,0,0
44,24,0,0
15,20,0,0
4,20,0,0
22,67,0,0
5,10,0,0
71,62,0,0
20,69,0,0
50,0,0,0
19,24,0,0
7,10,0,0
21,11,0,0
13,32,0,0
7,10,0,0
12,10,0,0
21,11,0,0
34,15,0,0
5,10,0,0
25,80,0,0
1,10,0,0
34,27,0,0
18,80,0,0
82,24,0,0
27,25,0,0
51,54,0,0
31,13,0,0
23,10,0,0
31,16,0,0
1,10,0,0
26,16,0,0
26,21,0,0
13,10,0,0
90,10,0,0
45,19,0,0
3,19,0,0
59,16,0,0
107,45,0,0
7,13,0,0
1,10,0,0
4,13,0,0
18,17,0,0
59,52,0,0
7,10,0,0
9,10,0,0
2,32,0,0
31,15,0,0
18,12,0,0
277,80,0,0
20,11,0,0
277,80,0,0
72,19,0,0
12,19,0,0
10,13,0,0
50,10,0,0
8,59,0,0
39,35,0,0
23,68,0,0
27,39,0,0
4,12,0,0
20,10,0,0
6,13,0,0
53,61,0,0
4,19,0,0
23,41,0,0
3,30,0,0
12,29,0,0
3,65,0,0
32,24,0,0
9,20,0,0
4,31,0,0
15,60,24,0
47,39,15.6,0
2,42,16.8,0
25,31,12.4,0
5,195,78,0
13,48,18.24,0
8,23,9.2,0
78,6.56,1.84,0
51,14.35,4.02,0
12,30,10.5,0
75,26,9.1,0
9,26,9.1,0
9,22,7.7,0
3,18,6.3,0
2,18,6.3,0
7,18,6.3,0
11,35,12.25,0
8,0,6.3,0
25,22,7.7,0
2,18,6.3,0
27,30,10.5,0
11,35,12.25,0
178,30,10.5,0
8,18,6.3,0
8,18,6.3,0
10,22,7.7,0
1,18,6.3,0
10,35,12.25,0
12,58,20.3,0
80,109,38.15,0
32,69,24.15,0
35,29,9.57,0
33,33,11.55,0
25,0,16.5,0
34,29,9.57,0
150,29,9.57,0
74,24.9,8.71,0
3,0,8.56,0
86,74.9,18.73,0
3,27,6.75,0
10,53.25,13.31,0
15,69,17.25,0
9,35.25,8.81,0
9,62.25,15.56,0
7,62.25,15.56,0
8,83,20.75,0
9,89.25,22.31,0
364,252.85,63.21,1
365,202.3,50.58,0
10,39.6,23.76,0
8,39.6,23.76,0
72,19.8,11.88,0
19,49.5,29.7,0
86,49.5,29.7,0
35,39.6,23.76,0
28,39.6,23.76,0
29,29.7,17.82,0
171,29.7,17.82,0
25,29.7,17.82,0
2,19.8,11.88,0
34,29.7,17.82,0
2,19.8,11.88,0
127,49.5,29.7,0
160,39.6,23.76,0
163,19.8,11.88,0
168,49.5,29.7,0
2,19.8,11.88,0
78,99,59.4,0
9,29.7,17.82,0
35,29.7,17.82,0
27,29.7,17.82,0
158,178.2,106.92,0
150,99,59.4,0
325,99,59.4,0
325,99,59.4,0
16,0,47.52,0
14,46,0,0
54,27,0,0
12,32,0,0
24,112,0,0
91,20,0,0
8,41,0,0
4,20,0,0
14,20,0,0
31,45,0,0
116,55,0,0
18,20,0,0
215,20,0,0
149,20,0,0
37,0,0,0
33,20,0,0
11,42,0,0
51,20,0,0
22,20,0,0
69,89,0,0
68,29,0,0
20,20,0,0
25,46,0,0
7,62,0,0
215,20,0,0
149,20,0,0
10,28,0,0
18,45,0,0
20,23,0,0
40,44,0,0
19,20,0,0
51,112,0,0
85,95,0,0
12,31,0,0
17,47,0,0
36,26,0,0
28,62,0,0
6,10,0,0
68,72,0,0
9,13,0,0
24,10,0,0
5,13,0,0
30,14,0,0
10,10,0,0
108,18,0,0
14,26,0,0
36,38,0,0
212,34,0,0
3,27,0,0
22,19,0,0
9,24,0,0
107,0,0,0
282,37,0,0
276,80,0,0
30,80,0,0
9,38,0,0
46,51,0,0
1,10,0,0
174,41,0,0
7,12,0,0
35,10,0,0
51,82,0,0
38,19,0,0
4,38,0,0
3,17,0,0
26,64,0,0
39,15,0,0
50,27,0,0
13,80,0,0
25,27,0,0
7,10,0,0
19,80,0,0
15,17,0,0
4,26,0,0
38,10,0,0
3,59,0,0
17,23,0,0
2,10,0,0
8,10,0,0
19,34,0,0
9,20,0,0
20,41,0,0
1,31,0,0
19,43,0,0
1,74,0,0
11,26,0,0
42,24,0,0
21,20,0,0
33,20,0,0
8,20,0,0
4,27,0,0
11,39,0,0
64,62,24.8,0
21,31,12.4,0
51,29,11.02,0
0,15,6,0
6,15,6,0
6,15,6,0
29,23,9.2,0
6,22,7.7,0
38,22,7.7,0
17,22,7.7,0
155,37,12.95,0
11,22,7.7,0
4,22,7.7,0
10,30,10.5,0
36,35,12.25,0
90,44,15.4,0
3,22,7.7,0
8,18,6.3,0
6,26,9.1,0
2,18,6.3,0
40,45,15.75,0
7,26,9.1,0
20,45,15.75,0
79,20,0,0
67,29,9.57,0
18,16.91,4.74,0
22,21.14,5.93,0
6,20.25,5.06,0
101,9.9,5.94,0
100,29.7,17.82,0
17,29.7,17.82,0
37,39.6,23.76,0
135,108.9,65.34,0
52,99,59.4,0
153,49.5,29.7,0
93,29.7,17.82,0
72,59.4,35.64,0
8,9.9,5.94,0
5,9.9,5.94,0
328,59.4,35.64,0
65,19.8,11.88,0
22,29.7,17.82,0
276,0,0,0
43,82,0,0
10,112,0,0
71,35,0,0
103,20,0,0
12,20,0,0
28,57,0,0
47,110,0,0
16,27,0,0
3,20,0,0
106,32,0,0
25,63,0,0
4,20,0,0
6,20,0,0
51,20,0,1
63,38,0,0
48,20,0,0
15,20,0,0
48,20,0,0
123,38,0,0
42,112,0,0
8,20,0,0
30,45,0,0
16,28,0,0
41,16,0,0
9,25,0,0
108,60,0,0
51,51,0,0
43,10,0,0
90,47,0,0
23,14,0,0
8,16,0,0
67,0,0,0
46,12,0,0
10,10,0,0
6,51,0,0
4,10,0,0
64,16,0,0
108,27,0,0
77,57,0,0
40,17,0,0
5,10,0,0
3,10,0,0
1,12,0,0
72,37,0,0
13,21,0,0
73,80,0,0
151,80,0,0
2,37,0,0
42,13,0,0
9,0,0,0
23,21,0,0
198,0,0,0
6,17,0,0
25,10,0,0
27,10,0,0
27,59,0,0
10,18,0,0
36,42,0,0
13,10,0,0
100,10,0,0
37,10,0,0
34,13,0,0
8,10,0,0
53,20,0,0
2,20,0,0
2,20,0,0
6,20,0,0
4,20,0,0
2,20,0,0
9,34,0,0
6,23,0,0
25,23,0,0
25,60,24,0
8,22,8.36,0
37,109,41.42,0
57,75,28.5,0
30,31,12.4,0
12,15,6,0
20,4.12,1.16,0
77,7.92,2.22,0
114,6.69,1.88,0
49,1.98,0.56,0
48,2.76,0.77,0
106,4.42,1.24,0
15,2.45,0.69,0
28,35,12.25,0
71,35,12.25,0
9,26,9.1,0
45,18,6.3,0
25,35,12.25,0
2,18,6.3,0
8,18,6.3,0
7,18,6.3,0
9,18,6.3,0
40,35,12.25,0
20,18,6.3,0
12,18,6.3,0
100,33,11.55,0
4,55,19.25,0
75,29,9.57,0
6,39.85,13.95,0
3,25.9,6.47,0
26,76.3,19.07,0
28,49.5,29.7,0
34,0,41.58,0
13,19.8,11.88,0
146,69.3,41.58,0
31,49.5,29.7,0
54,59.4,35.64,0
7,69.3,41.58,0
43,168.3,100.98,0
22,29.7,17.82,0
7,0,35.64,0
10,0,17.82,0
33,39.6,23.76,0
28,0,17.82,0
9,39.6,23.76,0
63,29.7,17.82,0
34,69.3,41.58,0
23,0,23.76,0
23,29.7,17.82,0
99,49.5,29.7,0
51,99,59.4,0
13,59.4,35.64,0
49,28,0,0
29,43,0,0
46,0,0,0
35,98,0,0
36,20,0,0
27,54,0,0
49,112,0,0
25,54,0,0
22,48,0,0
133,47,0,0
32,21,0,0
12,20,0,0
97,38,0,0
13,20,0,0
57,20,0,0
7,25,0,0
82,72,0,0
266,31,0,0
83,27,0,0
147,20,0,0
15,20,0,0
83,20,0,0
6,52,0,0
28,73,0,0
43,29,0,0
91,51,0,0
180,23,0,0
32,39,0,0
49,20,0,0
92,79,0,0
24,21,0,1
41,99,0,0
5,22,0,0
43,26,0,0
7,20,0,0
11,20,0,0
24,94,0,0
26,23,0,0
9,28,0,0
13,20,0,0
15,37,0,0
64,192,0,0
126,20,0,0
14,33,0,0
14,40,0,0
69,112,0,0
11,36,0,0
7,23,0,0
102,10,0,0
273,64,0,0
1,10,0,0
42,11,0,0
5,80,0,0
8,80,0,0
3,17,0,0
10,24,0,0
51,10,0,0
2,24,0,0
10,10,0,0
19,36,0,0
50,10,0,0
45,11,0,0
25,63,0,0
44,45,0,0
23,28,0,0
7,23,0,0
40,22,0,0
42,28,0,0
65,25,0,0
3,19,0,0
144,35,0,0
103,16,0,0
70,10,0,0
5,10,0,0
12,10,0,0
17,10,0,0
34,10,0,0
8,14,0,0
12,30,0,0
127,80,0,0
4,10,0,0
125,35,0,0
5,21,0,0
21,43,0,0
31,10,0,0
41,19,0,0
7,15,0,0
5,24,0,0
13,11,0,0
26,62,0,0
175,60,0,0
78,67,0,0
66,40,0,0
274,69,0,0
4,22,0,0
275,74,0,0
12,17,0,0
51,42,0,0
23,20,0,0
34,23,0,0
2,66,0,0
19,20,0,0
70,20,0,0
10,92,0,0
15,63,0,0
6,20,0,0
14,20,0,0
23,78,31.2,0
58,31,12.4,0
23,78,31.2,0
16,83,31.54,0
35,5.92,1.66,0
113,5.08,1.43,0
7,0.58,0.16,0
37,22,7.7,0
14,18,6.3,0
7,22,7.7,0
70,40,14,0
181,37,12.95,0
7,18,6.3,0
5,22,7.7,0
30,121,42.35,0
34,92,32.2,0
16,27,6.75,0
19,0,12.94,0
13,44.25,11.06,0
6,36.75,9.19,0
21,62.25,15.56,0
10,37.5,9.38,0
6,27.75,6.94,0
4,39.6,23.76,0
6,29.7,17.82,0
10,69.3,41.58,0
15,148.5,89.1,0
4,19.8,11.88,0
68,49.5,29.7,0
29,29.7,17.82,0
158,39.6,23.76,0
1,9.9,5.94,0
154,108.9,65.34,0
4,29.7,17.82,0
149,59.4,35.64,0
155,39.6,23.76,0
21,79.2,47.52,0
112,108.9,65.34,0
7,0,41.58,0
7,29.7,17.82,0
26,19.8,11.88,0
99,188.1,112.86,0
13,99,59.4,0
2,9.9,5.94,0
23,49.5,29.7,0
66,69.3,41.58,0
117,89.1,53.46,0
56,67,0,0
27,46,0,0
5,20,0,0
114,44,0,0
2,21,0,0
4,27,0,0
34,41,0,0
34,33,0,0
140,20,0,0
8,84,0,0
36,23,0,0
54,58,0,0
84,67,0,0
16,82,0,0
11,20,0,0
16,41,0,0
189,94,0,0
76,54,0,0
33,59,0,0
33,45,0,0
23,62,0,0
46,20,0,0
99,20,0,0
202,38,0,0
327,45,0,0
6,20,0,0
26,34,0,0
6,20,0,0
22,87,0,0
24,39,0,0
10,56,0,0
45,49,0,0
8,70,0,0
84,20,0,0
49,42,0,0
244,29,0,0
30,101,0,0
10,20,0,0
11,35,0,0
7,23,0,0
41,65,0,0
36,20,0,0
18,91,0,0
13,45,0,0
3,20,0,0
31,10,0,0
274,74,0,0
274,74,0,0
28,44,0,0
82,69,0,0
51,28,0,0
42,18,0,0
49,24,0,0
1,10,0,0
28,15,0,0
22,42,0,0
5,15,0,0
41,12,0,0
28,11,0,0
99,48,0,0
20,16,0,0
62,80,0,0
273,72,0,0
273,72,0,0
28,24,0,0
115,80,0,0
118,74,0,0
3,51,0,0
11,12,0,0
10,10,0,0
48,42,0,0
12,44,0,0
13,10,0,0
7,13,0,0
43,24,0,0
13,10,0,0
117,72,0,0
13,10,0,0
19,21,0,0
79,13,0,0
31,64,0,0
35,10,0,0
112,16,0,0
274,0,0,0
4,12,0,0
56,10,0,0
23,74,0,0
273,71,0,0
11,39,0,0
17,10,0,0
39,39,0,0
69,57,0,0
4,16,0,0
15,39,0,0
118,80,0,0
11,10,0,0
71,17,0,0
22,16,0,0
66,57,0,0
4,20,0,0
13,16,0,0
34,24,0,0
36,0,0,0
23,16,0,0
6,18,0,0
45,36,0,0
165,14,0,0
2,10,0,0
24,112,0,0
16,28,0,0
50,37,0,0
42,20,0,0
13,48,0,0
70,29,0,0
28,37,0,0
12,22,0,0
50,20,0,0
34,20,0,0
18,20,0,0
17,39,15.6,0
21,117,46.8,0
23,100,40,0
14,39,15.6,0
104,38,14.44,0
5,38,14.44,0
27,15,6,0
12,15,6,0
61,9.12,2.56,0
118,7.71,2.16,0
3,18,6.3,0
8,30,10.5,0
85,22,7.7,0
31,22,7.7,0
103,35,12.25,0
51,30,10.5,0
2,18,6.3,0
2,18,6.3,0
103,35,12.25,0
27,18,6.3,0
5,26,9.1,0
36,109,38.15,0
4,33,11.55,0
28,69,24.15,0
151,29,9.57,0
122,29,9.57,0
122,29,9.57,0
122,29,9.57,0
143,29,9.57,0
24,20.25,5.06,0
31,27,6.75,0
5,27.75,6.94,0
5,37,9.25,0
367,291.75,72.94,0
9,59.4,35.64,0
12,69.3,41.58,0
118,29.7,17.82,0
20,39.6,23.76,0
5,29.7,17.82,0
24,29.7,17.82,0
104,118.8,71.28,0
41,49.5,29.7,0
52,59.4,35.64,0
159,148.5,89.1,0
34,19.8,11.88,0
22,59.4,35.64,0
96,0,5.94,0
17,59.4,35.64,0
13,29.7,17.82,0
16,39.6,23.76,0
19,39.6,23.76,0
11,19.8,11.88,0
23,39.6,23.76,0
43,79.2,47.52,0
7,19.8,11.88,0
6,0,35.64,0
148,21,0,0
4,20,0,0
14,67,0,0
22,28,0,0
26,65,0,0
38,64,0,0
11,20,0,0
33,29,0,0
96,20,0,0
10,38,0,0
5,22,0,0
61,42,0,0
12,28,0,0
98,21,0,0
27,20,0,0
89,20,0,0
8,20,0,0
26,20,0,0
97,20,0,0
24,40,0,0
22,27,0,0
4,26,0,0
173,27,0,0
158,20,0,0
26,63,0,0
57,36,0,0
35,28,0,0
6,0,0,0
89,30,0,0
4,21,0,0
11,20,0,0
7,28,0,0
13,40,0,0
6,38,0,0
5,29,0,0
11,60,0,0
5,20,0,0
22,20,0,0
37,0,0,0
57,85,0,0
61,20,0,0
57,85,0,0
87,95,0,0
29,25,0,0
3,10,0,0
2,38,0,0
22,15,0,0
20,80,0,0
1,80,0,0
14,22,0,0
24,10,0,0
20,32,0,0
16,12,0,0
1,11,0,0
96,24,0,0
43,10,0,0
29,12,0,0
51,13,0,0
3,41,0,0
94,14,0,0
24,14,0,0
1,20,0,0
96,0,0,0
14,11,0,0
12,14,0,0
42,10,0,0
20,10,0,0
36,10,0,0
33,10,0,0
22,30,0,0
3,27,0,0
5,10,0,0
17,16,0,0
273,76,0,0
3,10,0,0
12,80,0,0
12,11,0,0
26,23,0,0
15,10,0,0
23,11,0,0
7,0,0,0
111,28,0,0
43,10,0,0
178,17,0,0
8,13,0,0
5,0,0,0
78,10,0,0
8,10,0,0
230,0,0,0
53,80,0,0
19,17,0,0
47,37,0,0
43,19,0,0
24,43,0,0
48,27,0,0
19,80,0,0
230,15,0,0
269,54,0,0
20,72,0,0
32,21,0,0
68,13,0,0
20,10,0,0
12,11,0,0
11,10,0,0
6,10,0,0
20,30,0,0
79,29,0,0
4,10,0,0
21,10,0,0
273,0,0,0
142,0,0,0
7,10,0,0
86,10,0,0
22,40,0,0
40,46,0,0
3,12,0,0
9,43,0,0
37,23,0,0
33,20,0,0
9,39,15.6,0
14,39,15.6,0
70,31,12.4,0
9,31,12.4,0
99,33,12.54,0
26,38,14.44,0
42,11.06,3.1,0
47,4.76,1.33,0
48,40,14,0
22,35,12.25,0
44,35,12.25,0
24,37,12.95,0
11,22,7.7,0
5,18,6.3,0
13,0,7.7,0
59,30,10.5,0
8,22,7.7,0
44,30,10.5,0
70,42,14.7,0
15,18,6.3,0
12,22,7.7,0
75,18,6.3,0
22,35,12.25,0
26,35,12.25,0
33,40,14,0
3,18,6.3,0
21,45,15.75,0
55,147,51.45,0
142,29,9.57,0
3,5.23,1.83,0
31,73.2,25.62,0
6,27.75,6.94,0
366,272.3,68.08,0
109,39.6,23.76,0
15,69.3,41.58,0
7,0,11.88,0
24,79.2,47.52,0
14,69.3,41.58,0
33,39.6,23.76,0
24,49.5,29.7,0
60,29.7,17.82,0
37,49.5,29.7,0
31,9.9,5.94,0
12,9.9,5.94,0
192,148.5,89.1,0
74,89.1,53.46,0
9,9.9,5.94,0
44,39.6,23.76,0
160,178.2,106.92,0
8,0,11.88,0
125,59.4,35.64,0
169,118.8,71.28,0
56,79.2,47.52,0
29,69.3,41.58,0
28,59.4,35.64,0
19,29.7,17.82,0
6,0,23.76,0
6,38,0,0
4,20,0,0
26,20,0,0
7,31,0,0
90,41,0,0
